year	pct	ser_num	datestop	timestop	city	sex	race	dob	age	height	weight	haircolr	eyecolor	build	othfeatr	frisked	searched	contrabn	pistol	riflshot	asltweap	knifcuti	machgun	othrweap	arstmade	arstoffn	sumissue	sumoffen	crimsusp	detailcm	perobs	perstop	pf_hands	pf_wall	pf_grnd	pf_drwep	pf_ptwep	pf_baton	pf_hcuff	pf_pepsp	pf_other	cs_objcs	cs_descr	cs_casng	cs_lkout	cs_cloth	cs_drgtr	cs_furtv	cs_vcrim	cs_bulge	cs_other	rf_vcrim	rf_othsw	rf_attir	rf_vcact	rf_rfcmp	rf_verbl	rf_knowl	rf_furt	rf_bulg	sb_hdobj	sb_outln	sb_admis	sb_other	ac_proxm	ac_evasv	ac_assoc	ac_cgdir	ac_incid	ac_time	ac_stsnd	ac_rept	ac_inves	ac_other	forceuse	inout	trhsloc	premname	addrnum	stname	stinter	crossst	addrpct	sector	beat	post	xcoord	ycoord	typeofid	othpers	explnstp	repcmd	revcmd	offunif	offverb	officrid	offshld	radio	recstat	linecm	#
2014	67	698	6242014	1720	2	1	1	12311900	28	67	180	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FEL	20	2	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0		1	0	APT BUILDING HALLWAY	60	EAST 93 STREET	RUTLAND ROAD	RUTLAND PLAZA	67	14			1004501	180649	1	0	1	67	67	0	0	0	1	0	1	1	#
2014	71	25	1082014	1025	2	1	3	12311900	68	70	220	5	2	1		0	1	0	0	0	0	0	0	0	1	155.25	0		PETIT LARCENY	68	2	4	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	6	1	0	SYNAGOGUE	672	LEFFERTS AVENUE	TROY AVENUE	ALBANY AVENUE	71	9	9		1001242	180864	2	0	1	71	71	1	0	0	0	0	1	1	#
2014	109	242	5042014	2201	4	1	3	12311900	26	67	165	1	2	3		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	2	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0		0	0	SIDEWALK			COLLEGE POINT BOULEVARD	ROOSEVELT AVENUE	109	5			1030153	215586	2	0	1	109	109	1	0	0	0	1	0	1	#
2014	108	61	6022014	2330	4	1	3	12311900	39	66	170	3	2	3		1	1	0	0	0	0	0	0	0	0		0		ROBBERY	85	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0		0	0	SIDEWALK			ROOSEVELT AVENUE	69 STREET	108	11			1012977	211203	1	0	1	108	108	1	0	0	0	1	1	1	#
2014	43	176	5022014	2204	3	0	1	12311900	28	64	140		2	1		0	0	0	0	0	0	0	0	0	1	CPM/PL221.10	0		MISD	27	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1		1	1	"4TH FLOOR, STAIRECASE (B)"	1010	SOUND VIEW AVENUE	WATSON AVENUE	BRUCKNER BOULEVARD	43	6			1020163	239987	1	0	1	826	826	1	0	0	0	0	1	1	#
2014	104	9	1092014	30	4	1	4	12311900	52	70	170	7	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	46	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		0	0	STREET			METROPOLITAN AVENUE	55 STREET	104	9			1009752	199060	1	0	1	184	184	1	0	0	0	0	0	1	#
2014	106	1603	8012014	434	4	1	1	12311900	24	68	170	9	2	4		1	1	0							1	GRAND LARCENY	0		FELONY	85	10	5												1				1											1					1	1	1										0	0	STREET			ROCKAWAY BOULEVARD	110 STREET	106	11			1031726	186224	1	0	1	106	106	1	0	0	0	0	0	1	#
2014	88	288	10072014	45	2	1	1	12311900	19	71	210	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL.	20	1	2	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0		0	1	PUBLIC SIDEWALK	160	NAVY WALK	MYRTLE AVENUE	TILLARY STREET	88	10			989719	192120	1	0	1	824	824	1	0	0	0	1	1	1	#
2014	112	614	11082014	1640	4	1	1	12311900	19	69	140	2	2	4		1	0	0	0	0	0	0	0	0	0		0		FEL/CPW/FIREARM	20	1	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		1	2	PLATFORM			QUEENS BOULEVARD	71 AVENUE	112	1	9		1027498	202160	1	1	1	112	112	1	0	0	0	1	1	1	#
2014	107	1089	9272014	200	4	0	2	12311900	21	65	140	1	2	4		0	0	0							0		0		GRAND LARCENY	45	2	5												1	1																								1							0	0	STREET	138-1	82 AVENUE	COOLIDGE AVENUE	138 STREET	107	13			1034105	199773	1	1	1	107	107	0	1	0	1	0	0	1	#
2014	50	156	6032014	2310	3	1	2	12311900	26	70	185	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	46	1	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0		0	0	SIDEWALK			MARBLE HILL AVENUE	WEST 225 STREET	50	5			1008839	257949	1	1	1	50	50	0	1	0	1	0	0	1	#
2014	120	791	4022014	1935	5	1	1	12311900	21	69	165	1	1	3		1	1	0	0	0	0	0	0	0	0		0		CPW	20	1	3	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	0	0	1	0	0	0	0	1	1	1	HALLWAY	780	HENDERSON AVENUE	ALASKA STREET	BROADWAY	120	13			951396	171316	2	0	1	120	120	1	0	0	0	1	1	1	#
2014	19	167	6062014	1211	1	0	4	12311900	62	60	135	5	3	3		0	0	0	0	0	0	0	0	0	0		0		FEL	45	5	8	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0		0	0	DUANE READE	1091	LEXINGTON AVENUE	EAST 77 STREET	EAST 76 STREET	19	2		32	995326	221054	2	0	1	19	19	1	0	0	0	0	1	1	#
2014	43	229	6072014	2244	3	0	1	12311900	20	64	130	1	2	3		0	0	0	0	0	0	0	0	0	1	CT	0		CT (MISD)	31	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		1	1	ROOF TOP	1770	STORY AVENUE	TAYLOR AVENUE	ROSEDALE AVENUE	43	3			1021433	239248	1	0	1	826	826	1	0	0	0	0	1	1	#
2014	6	23	3122014	336	1	1	2	12311900	33	66	178	2	2	3	N/A	0	0	0	0	0	0	0	0	0	1	ROBBERY	0		ROBBERY	85	1	9	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	SIDEWALK			7 AVENUE SOUTH	GROVE STREET	6	5			983410	206407	1	0	1	6	6	1	0	0	0	1	0	1	#
2014	44	783	7102014	2315	3	1	1	12311900	20	70	170	1	1	4		1	0	0							0		0		CPW	20	1	3	1															1				1							1										1	1					4	0	0	STREET			WOODYCREST AVENUE	JEROME AVENUE	44	1			1003608	241656	1	0	1	44	44	0	1	0	1	0	0	1	#
2014	106	2038	10212014	2300	4	1	3	6071992	23	70	195	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FELONY	45	5	20	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	STREET			157 AVENUE	84 STREET	106	2			1026117	180248	1	1	1	106	106	0	1	0	1	0	0	1	#
2014	23	344	6292014	1625	1	1	3	12311900	24	69	220	7	2	1		1	0	0	0	0	0	0	0	0	0		0		M	9	1	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0		0	0	WALKWAY	352	EAST 105 STREET	1 AVENUE	2 AVENUE	23	1		11	1000395	226890	1	0	1	23	23	1	0	0	0	0	1	1	#
2014	114	545	5282014	1620	4	1	3	12311900	23	66	200	2	2	1		1	0	0	0	0	0	0	0	0	0		0		FEL	20	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0		0	0	SIDEWALK			CRESCENT STREET	39 AVENUE	114	9			1001766	214259	1	0	1	114	114	0	1	0	1	1	1	1	#
2014	107	745	6252014	2057	4	1	3	12311900	23	70	160	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBBERY	85	1	10	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0		0	0	STREET			156 STREET	HARDING EXPRESSWAY	107	6					1	1	1	107	107	0	1	0	1	0	0	1	#
2014	90	236	4272014	320	2	1	3	12311900	28	67	180	1	2	4		0	0	0	0	0	0	0	0	0	0		0		MISD	9	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	STREET/SIDEWALK			BARTLETT STREET	FLUSHING AVENUE	90	6			998632	194312	1	0	1	803	803	1	0	0	0	0	0	1	#
2014	41	430	5222014	2145	3	1	3	12311900	30	66	130	1	2	3		1	0	0	0	0	0	0	0	0	0		0		CPW	20	10	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	1	0	0	0	0	1	1	0	0	0	0	1	0	0	1	0	0	0	1	0	0		0	0	STREET			KELLY STREET	EAST 163 STREET	41	7	7		1013068	238404	2	0	1	163	163	1	0	0	0	0	0	1	#
2014	75	910	12162014	1900	2	1	2	12311900	26	69	160	2	2	4		1	0	0	0	0	0	0	0	0	0		0		CPW	20	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	1	0	1	0	0		1	0	POOLL HALL			JEROME STREET	ATLANTIC AVENUE	75	7			1015392	186002	2	0	1	165	165	1	0	0	0	0	0	1	#
2014	121	1038	7102014	1420	5	1	1	12311900	18	71	180	1	2	3		0	0	0							0		0		MISDEMEANOR	27	2	2															1																						1							0	0	STREET			GRANDVIEW AVENUE	ROXBURY STREET	121	1			938400	170096	2	0	1	121	121	1	0	0	0	0	0	1	#
2014	66	919	12152014	320	2	0	3	12311900	18	68	160	1	1	3		1	1	0	0	0	0	0	0	1	1	265.01	0		FEL	85	2	20	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	1	0	0	1	1	1	1	0	0	0	0	1	0	0	0	1	0	1	1	0	1	1	1	0	0	1	0	6	0	0	SIDEWALK			FORT HAMILTON PARKWAY	39 STREET	66	10			986887	173599	1	1	1	66	66	0	1	0	1	0	0	1	#
2014	106	1751	9212014	1305	4	1	5	12311900	15	69	165	1	2	3		0	0	0							0		0		FELONY	14	1	10											1																													1				0	0	RESIDENTIAL			122 STREET	115 AVENUE	106	8			1035023	186237	2	1	1	106	106	1	0	0	0	0	0	1	#
2014	121	1245	8082014	2200	5	1	1	12311900	19	72	170	1	2	3		1	1	0							0		0		MISDEMEANOR	20	5	5																1			1					1			1			1						1								0	0	STREET			GRANDVIEW AVENUE	BRABANT STREET	121	1			938384	169629	1	0	1	121	121	1	0	0	0	0	0	1	#
2014	88	83	4102014	120	2	0	2	12311900	42	61	120	1	2	4		0	0	0	0	0	0	0	0	0	0		0		CSCS	28	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		0	0	STREET			WASHINGTON AVENUE	FULTON STREET	88	1			994019	188128	2	0	1	88	88	0	1	0	1	1	0	1	#
2014	48	67	5032014	120	3	1	1	12311900	25	72	150	1	2	4		1	0	0	0	0	0	0	0	0	0		0		ROBBERY / CPW	85	1	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	1	0	0	SIDEWALK			EAST 176 STREET	SOUTHERN BOULEVARD	48	4	10		1015743	245371	1	0	1	48	48	1	0	0	0	1	1	1	#
2014	5	271	11042014	1420	1	0	6	12311900	55	63	160	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	45	3	4	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1	2	PLATFORM			CHRYSTIE STREET	GRAND STREET	5	3			985961	200916	2	0	1	863	863	0	0	1	1	0	1	1	#
2014	18	50	3282014	2005	1	1	3	12311900	38	67	165	1	2	4		1	0	0	0	0	0	0	0	0	0		0		MISD	9	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	0	COMMERCIAL			ROCKEFELLER PLAZA	WEST 51 STREET	18	5			990348	216053	1	0	1	18	18	1	0	0	0	1	1	1	#
2014	114	528	5222014	840	4	1	3	12311900	39	69	200	7	2	3		1	1	0	0	0	0	0	0	0	1	GLA	0		FELONY	46	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0		0	0	STREET	25-Oct	41 AVENUE	12 STREET	10 STREET	114	13			999424	214508	1	0	1	184	184	0	1	0	1	0	1	1	#
2014	102	360	4112014	2215	4	1	4	12311900	32	71	200	2	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	14	1	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0		0	0	STREET			101 AVENUE	92 STREET	102	4			1026257	188346	2	0	1	102	102	1	0	0	0	1	1	1	#
2014	28	26	1312014	2300	1	1	1	12311900	16	72	180	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	10	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0		0	0	STREET/SIDEWALK			7 AVENUE	WEST 110 STREET	28	2			996629	230536	2	0	1	28	28	0	1	0	1	0	1	1	#
2014	84	968	10072014	1515	2	1	3	12311900	39	70	170	1	2	3		1	0	0	0	0	0	0	0	0	0		0		GLA (FEL)	46	30	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0		0	0	STREET			ATLANTIC AVENUE	BOND STREET	84	7			988457	189544	1	0	1	84	84	0	1	0	1	0	0	1	#
2014	20	150	5222014	1819	1	1	3	12311900	20	67	150	1	2	4		0	0	0	0	0	0	0	0	0	0		0		FELONY	20	5	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0		0	0	SIDEWALK			BROADWAY	WEST 65 STREET	20	1			989180	220914	2	0	1	20	20	0	1	0	1	0	0	1	#
2014	71	227	3262014	610	2	1	1	12311900	23	66	130	1	2	4		0	1	1	0	0	0	0	0	0	0		0		FELONY	20	1	90	1	0	0	1	1	0	1	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	0	0	1	1	6	1	0	APARTMENT	1700	BEDFORD AVENUE	SULLIVAN PLACE	MONTGOMERY STREET	71	1	1		996154	181593	1	0	1	862	740	0	1	0	1	0	1	1	#
2014	44	811	7192014	1746	3	1	1	12311900	30	68	125	1	2	1		1	0	0							0		0		AUTO STRIPPING	10	2	10												1	1			1											1						1	1			1	1						0	0	STREET	3339	PARK AVENUE	WEBSTER AVENUE	CLAY AVENUE	44	8			1008494	240866	1	0	1	44	44	1	0	0	0	1	0	1	#
2014	105	1656	11302014	545	4	0	1	12311900	31	65	110	1	2	4		0	0	0	0	0	0	0	0	0	1	CPFI	0		FEL	45	2	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0		0	0	STREET	231-1	128 ROAD	233 STREET	FRANCIS LEWIS BOULEVARD	105	6	12		1057863	188103	4	0	1	105	105	0	1	0	1	0	1	1	#
2014	25	41	1082014	55	1	1	1	12311900	26	70	170	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	85	1	10	1	0	0	0	0	0	1	0	0	0	1	0	0	1	0	1	0	0	1	1	1	0	1	1	0	0	1	0	0	0	0	0	1	1	0	0	1	1	0	0	1	0	4	1	1	SIDEWALK	2175	5 AVENUE	EAST 135 STREET	EAST 132 STREET	25	5			1001258	234923	2	0	1	805	805	1	0	0	0	0	1	1	#
2014	105	691	4272014	30	4	1	1	12311900	30	73	200	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FELONY	20	3	4	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	1	1	1	0	0	0	0	5	0	0	STREET			JAMAICA AVENUE	212 STREET	105	10	23		1054515	200150	1	0	1	105	105	0	1	0	1	0	1	1	#
2014	106	1321	7062014	255	4	1	5	12311900	48	70	200	1	2	3		1	0	0							0		0		FEL	9	1	5											1									1															1		1			1				0	0	SIDEWALK			129 STREET	LIBERTY AVENUE	106	7			1035200	190461	2	0	1	106	106	1	0	0	0	1	0	1	#
2014	40	460	8122014	213	3	1	1	12311900	29	75	190	1	2	4		0	0	0							1	CPM	0		CPM	27	2	2										1																																		0	1	PUBLIC SIDEWALK	355	EAST 143 STREET	WILLIS AVENUE	MOTT HAVEN PROJECT	40	9	9		1005889	235408	2	0	1	826	826	1	0	0	0	0	1	1	#
2014	44	1307	12062014	45	3	1	2	12311900	17	69	160	1	2	3		1	1	0	0	0	0	1	0	0	0		1	UNL	CPW	20	1	5	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	SIDEWALK	1224	MORRIS AVENUE	EAST 169 STREET	EAST 168 STREET	44	10		45	1008133	243112	2	0	1	44	44	1	0	0	0	0	0	1	#
2014	70	104	2152014	2351	2	1	1	12311900	36	71	240	1	2	3		1	0	0	0	0	0	0	0	0	0		0		FEL	46	2	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0				FLATBUSH AVENUE	AVENUE D	70	8	18		996562	172632	2	0	1	186	186	0	0	0	1	0	1	1	#
2014	73	621	6192014	15	2	1	1	12311900	28	71	190	1	2	3		0	0	0	0	0	0	0	0	0	0		0		FEL	20	1	5	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0		0	1	SIDEWALK	301	SUTTER AVENUE	OSBORN PROJECTS	ROCKAWAY AVENUE	73	9	9		1009516	182417	1	0	1	802	802	1	0	0	0	0	1	1	#
2014	42	192	3192014	1955	3	0	2	12311900	20	69	105	2	2	4		0	0	0	0	0	0	0	0	0	1	CRIM TRESPASS	0		MISD	31	1	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	0	0		1	1	HALLWAY/STAIRWELL	730	EAST 166 STREET	TINTON AVENUE	FOREST PROJECT	42	8			1011009	240459	1	0	1	826	826	1	0	0	0	0	1	1	#
2014	122	537	7172014	30	5	1	3	12311900	26	68	175	2	2	3		0	0	0							0		0		GRAND LARCENY FROM AU	45	1	2												1				1																		1		1	1	1						0	0	COMM			MIDLAND AVENUE	COLONY AVENUE	122	5			958512	147708	2	0	1	122	122	0	1	0	1	0	1	1	#
2014	66	629	7252014	1700	2	1	1	12311900	23	70	160	1	2	4		1	0	0							0		0		FEL	46	2	6																1	1			1			1				1										1	1						0	0	STREET/CAR			15 AVENUE	46 STREET	66	5			988146	170277	1	1	1	66	66	0	1	0	1	0	0	1	#
2014	46	348	10252014	2251	3	1	3	12311900	24	69	220	1	2	1		1	0	0	0	0	0	0	0	0	0		0		CPW	20	1	28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	ST			FIELD PLACE	GRAND CONCOURSE	46	4	1		1012132	252132	1	1	1	163	46	1	0	0	0	1	0	1	#
2014	107	1061	9172014	140	4	1	1	12311900	19	77	180	1	2	4		1	0	0							0		0		ROBBERY	85	5	10																1				1		1					1										1	1			1			0	0	CAR			WEXFORD TERRACE	MIDLAND PARKWAY	107	3			1044464	199495	1	1	1	107	107	0	1	0	1	0	0	1	#
2014	44	1063	9072014	2345	3	1	1	12311900	21	69	180	1	2	3		1	0	0							0		0		CPW/ASSAULT	20	1	5											1					1											1						1	1						1				0	0	STREET	1065	ANDERSON AVENUE	WEST 166 STREET	WEST 165 STREET	44	5		12	1004755	243121	2	1	1	44	44	1	0	0	0	1	0	1	#
